0,0
0.005,0.0016637413541474057
0.01,-0.001547057291058987
0.015,0.006690504701622957
0.02,-0.013829101091005831
0.025,0.14069950302420434
0.03,0.5712167874965941
0.035,0.9533146374147436
0.04,0.9450770754220617
0.045,0.5867096299417474
0.05,7.610557149761998E-16
0.055,-0.5850458885876001
0.06,-0.9466241327131206
0.065,-0.946624132713121
0.07,-0.5850458885876005
0.075,-2.1529544640130904E-16
0.08,0.5850458885875992
0.085,0.9466241327131206
0.09,0.9466241327131207
0.095,0.5850458885876008
0.1,2.1604354590032404E-15
0.105,-0.585045888587601
0.11,-0.9466241327131202
0.115,-0.9466241327131206
0.12,-0.5850458885876006
0.125,1.4950876908031985E-15
0.13,0.5850458885876018
0.135,0.9466241327131228
0.14,0.9466241327131236
0.145,0.5850458885876006
0.15,5.621046163251098E-16
0.155,-0.5850458885875999
0.16,-0.94662413271312
0.165,-0.9466241327131182
0.17,-0.5850458885876
0.175,-1.256861368453821E-16
0.18,0.5850458885876003
0.185,0.9466241327131195
0.19,0.9466241327131187
0.195,0.5850458885876006
0.2,1.3382849516074824E-15
0.205,-0.5850458885875988
0.21,-0.9466241327131205
0.215,-0.9466241327131208
0.22,-0.5850458885876005
0.225,1.0436259061802344E-15
0.23,0.5850458885875948
0.235,0.9466241327131218
0.24,0.9466241327131196
0.245,0.5850458885876018
0.25,-1.4230153513872246E-15
0.255,-0.585045888587596
0.26,-0.9466241327131165
0.265,-0.9466241327131218
0.27,-0.5850458885875984
0.275,-1.422120884594924E-15
0.28,0.5850458885875973
0.285,0.9466241327131207
0.29,0.9466241327131175
0.295,0.5850458885876002
0.3,-9.261742848348797E-15
0.305,-0.5850458885875891
0.31,-0.946624132713119
0.315,-0.9466241327131191
0.32,-0.5850458885876034
0.325,5.430226580893649E-16
0.33,0.5850458885875969
0.335,0.9466241327131237
0.34,0.9466241327131206
0.345,0.5850458885875984
0.35,-7.692414413784655E-17
0.355,-0.5850458885876031
0.36,-0.9466241327131213
0.365,-0.9466241327131264
0.37,-0.585045888587602
0.375,-4.1358518172718295E-15
0.38,0.5850458885875992
0.385,0.9466241327131202
0.39,0.9466241327131245
0.395,0.585045888587602
0.4,-2.4557179206796675E-16
0.405,-0.5850458885875989
0.41,-0.9466241327131234
0.415,-0.9466241327131215
0.42,-0.5850458885876015
0.425,-6.3463774166439E-16
0.43,0.5850458885876023
0.435,0.94662413271312
0.44,0.9466241327131282
0.445,0.5850458885876039
0.45,3.7241802523790835E-15
0.455,-0.5850458885875985
0.46,-0.9466241327131136
0.465,-0.9466241327131212
0.47,-0.5850458885876
0.475,-2.1338725057773456E-15
0.48,0.5850458885875945
0.485,0.9466241327131215
0.49,0.9466241327131147
0.495,0.5850458885876062
0.5,6.99825397285081E-15
0.505,-0.5850458885875965
0.51,-0.94662413271312
0.515,-0.9466241327131164
0.52,-0.5850458885876013
0.525,-2.462494184257702E-15
0.53,0.5850458885875971
0.535,0.9466241327131155
0.54,0.946624132713122
0.545,0.5850458885876005
0.55,-1.9118821109609385E-15
0.555,-0.5850458885876066
0.56,-0.9466241327131205
0.565,-0.9466241327131254
0.57,-0.585045888587593
0.575,3.175330007612609E-15
0.58,0.5850458885876018
0.585,0.9466241327131195
0.59,0.9466241327131185
0.595,0.5850458885876108
0.6,8.18220274520498E-15
0.605,-0.5850458885875888
0.61,-0.9466241327131174
0.615,-0.9466241327131203
0.62,-0.5850458885876045
0.625,-1.0018570174852304E-15
0.63,0.5850458885875965
0.635,0.9466241327131194
0.64,0.9466241327131216
0.645,0.5850458885876076
0.65,3.6473645284584855E-15
0.655,-0.5850458885875983
0.66,-0.9466241327131212
0.665,-0.9466241327131263
0.67,-0.5850458885876018
0.675,-3.3381500688656196E-15
0.68,0.5850458885875983
0.685,0.9466241327131155
0.69,0.9466241327131206
0.695,0.5850458885875941
0.7,1.0808411457507994E-15
0.705,-0.585045888587601
0.71,-0.9466241327131217
0.715,-0.9466241327131294
0.72,-0.585045888587612
0.725,-5.265102590024107E-15
0.73,0.5850458885875929
0.735,0.9466241327131248
0.74,0.9466241327131223
0.745,0.5850458885876094
0.75,5.839133430246557E-15
0.755,-0.5850458885875892
0.76,-0.9466241327131182
0.765,-0.9466241327131228
0.77,-0.5850458885876042
0.775,-1.0805538321750907E-14
0.78,0.5850458885875984
0.785,0.9466241327131202
0.79,0.9466241327131207
0.795,0.5850458885875953
0.8,1.540488656776029E-15
0.805,-0.5850458885876035
0.81,-0.9466241327131204
0.815,-0.9466241327131271
0.82,-0.5850458885875991
0.825,-1.711467339376993E-15
0.83,0.5850458885876052
0.835,0.946624132713129
0.84,0.9466241327131136
0.845,0.5850458885875929
0.85,5.486605093862895E-16
0.855,-0.585045888587582
0.86,-0.9466241327131057
0.865,-0.9466241327131022
0.87,-0.5850458885875947
0.875,-7.270063457492926E-15
0.88,0.5850458885875853
0.885,0.9466241327130971
0.89,0.946624132713111
0.895,0.5850458885876153
0.9,1.592324362642561E-14
0.905,-0.5850458885875744
0.91,-0.94662413271311
0.915,-0.9466241327131217
0.92,-0.5850458885876118
0.925,-2.2281140691152168E-14
0.93,0.5850458885875869
0.935,0.94662413271311
0.94,0.9466241327131311
0.945,0.5850458885876126
0.95,1.8878128227317603E-14
0.955,-0.5850458885875873
0.96,-0.9466241327131314
0.965,-0.9466241327131185
0.97,-0.585045888587596
0.975,1.1388296989461866E-14
0.98,0.5850458885876015
0.985,0.9466241327131188
0.99,0.9466241327131121
0.995,0.5850458885875921
